session_year,caption,caption_long,party,n_over_side,crossing,data,Legislator,id,seat
1943-01-01T12:00:00Z,"<strong>1943</strong> <span style = ""color:#E41A1C"">Republicans</span> have 21 seats over a majority.","<strong>1943</strong> <span style = ""color:#E41A1C"">Republicans</span> have 21 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 51 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 9 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1945-01-01T12:00:00Z,"<strong>1945</strong> <span style = ""color:#E41A1C"">Republicans</span> have 20 seats over a majority.","<strong>1945</strong> <span style = ""color:#E41A1C"">Republicans</span> have 20 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 50 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 10 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1947-01-01T12:00:00Z,"<strong>1947</strong> <span style = ""color:#E41A1C"">Republicans</span> have 28 seats over a majority.","<strong>1947</strong> <span style = ""color:#E41A1C"">Republicans</span> have 28 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 58 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 2 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1949-01-01T12:00:00Z,"<strong>1949</strong> <span style = ""color:#E41A1C"">Republicans</span> have 19 seats over a majority.","<strong>1949</strong> <span style = ""color:#E41A1C"">Republicans</span> have 19 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 49 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 11 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1951-01-01T12:00:00Z,"<strong>1951</strong> <span style = ""color:#E41A1C"">Republicans</span> have 21 seats over a majority.","<strong>1951</strong> <span style = ""color:#E41A1C"">Republicans</span> have 21 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 51 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 9 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1953-01-01T12:00:00Z,"<strong>1953</strong> <span style = ""color:#E41A1C"">Republicans</span> have 19 seats over a majority.","<strong>1953</strong> <span style = ""color:#E41A1C"">Republicans</span> have 19 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 49 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 11 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1955-01-01T12:00:00Z,"<strong>1955</strong> <span style = ""color:#E41A1C"">Republicans</span> have 5 seats over a majority.","<strong>1955</strong> <span style = ""color:#E41A1C"">Republicans</span> have 5 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 35 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 25 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1957-01-01T12:00:00Z,"<strong>1957</strong> <span style = ""color:#377EB8"">Democrats</span> have 7 seats over a majority.","<strong>1957</strong> <span style = ""color:#377EB8"">Democrats</span> have 7 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 37 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 23 </td>
  </tr>
</tbody>
</table>",Democrat,-7,NA,majority,NA,NA,NA
1959-01-01T12:00:00Z,"<strong>1959</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.","<strong>1959</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 33 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 27 </td>
  </tr>
</tbody>
</table>",Democrat,-3,NA,majority,NA,NA,NA
1961-01-01T12:00:00Z,"<strong>1961</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.","<strong>1961</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 31 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 29 </td>
  </tr>
</tbody>
</table>",Democrat,-1,NA,majority,NA,NA,NA
1963-01-01T12:00:00Z,"<strong>1963</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.","<strong>1963</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 31 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 29 </td>
  </tr>
</tbody>
</table>",Democrat,-1,NA,majority,NA,NA,NA
1965-01-01T12:00:00Z,"<strong>1965</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.","<strong>1965</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 32 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 28 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1967-01-01T12:00:00Z,"<strong>1967</strong> <span style = ""color:#E41A1C"">Republicans</span> have 8 seats over a majority.","<strong>1967</strong> <span style = ""color:#E41A1C"">Republicans</span> have 8 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 38 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 22 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1969-01-01T12:00:00Z,"<strong>1969</strong> <span style = ""color:#E41A1C"">Republicans</span> have 8 seats over a majority.","<strong>1969</strong> <span style = ""color:#E41A1C"">Republicans</span> have 8 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 38 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 22 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1971-01-01T12:00:00Z,"<strong>1971</strong> <span style = ""color:#E41A1C"">Republicans</span> have 4 seats over a majority.","<strong>1971</strong> <span style = ""color:#E41A1C"">Republicans</span> have 4 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 34 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 26 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1973-01-01T12:00:00Z,"<strong>1973</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.","<strong>1973</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 33 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 27 </td>
  </tr>
</tbody>
</table>",Democrat,-3,NA,majority,NA,NA,NA
1975-01-01T12:00:00Z,"<strong>1975</strong> <span style = ""color:#377EB8"">Democrats</span> have 8 seats over a majority.","<strong>1975</strong> <span style = ""color:#377EB8"">Democrats</span> have 8 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 38 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 22 </td>
  </tr>
</tbody>
</table>",Democrat,-8,NA,majority,NA,NA,NA
1977-01-01T12:00:00Z,"<strong>1977</strong> <span style = ""color:#377EB8"">Democrats</span> have 7 seats over a majority.","<strong>1977</strong> <span style = ""color:#377EB8"">Democrats</span> have 7 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 37 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 23 </td>
  </tr>
</tbody>
</table>",Democrat,-7,NA,majority,NA,NA,NA
1979-01-01T12:00:00Z,"<strong>1979</strong> <span style = ""color:#377EB8"">Democrats</span> have 4 seats over a majority.","<strong>1979</strong> <span style = ""color:#377EB8"">Democrats</span> have 4 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 34 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 26 </td>
  </tr>
</tbody>
</table>",Democrat,-4,NA,majority,NA,NA,NA
1981-01-01T12:00:00Z,"<strong>1981</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.","<strong>1981</strong> <span style = ""color:#377EB8"">Democrats</span> have 3 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 33 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 27 </td>
  </tr>
</tbody>
</table>",Democrat,-3,NA,majority,NA,NA,NA
1983-01-01T12:00:00Z,"<strong>1983</strong> <span style = ""color:#377EB8"">Democrats</span> have 6 seats over a majority.","<strong>1983</strong> <span style = ""color:#377EB8"">Democrats</span> have 6 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 36 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 24 </td>
  </tr>
</tbody>
</table>",Democrat,-6,NA,majority,NA,NA,NA
1985-01-01T12:00:00Z,"<strong>1985</strong> <span style = ""color:#377EB8"">Democrats</span> have 4 seats over a majority.","<strong>1985</strong> <span style = ""color:#377EB8"">Democrats</span> have 4 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 34 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 26 </td>
  </tr>
</tbody>
</table>",Democrat,-4,NA,majority,NA,NA,NA
1987-01-01T12:00:00Z,"<strong>1987</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.","<strong>1987</strong> <span style = ""color:#377EB8"">Democrats</span> have 1 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 31 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 29 </td>
  </tr>
</tbody>
</table>",Democrat,-1,NA,majority,NA,NA,NA
1989-01-01T12:00:00Z,"<strong>1989</strong> <span style = ""color:#377EB8"">Democrats</span> have 2 seats over a majority.","<strong>1989</strong> <span style = ""color:#377EB8"">Democrats</span> have 2 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 32 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 28 </td>
  </tr>
</tbody>
</table>",Democrat,-2,NA,majority,NA,NA,NA
1991-01-01T12:00:00Z,"<strong>1991</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.","<strong>1991</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 32 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 28 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1993-01-01T12:00:00Z,"<strong>1993</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.","<strong>1993</strong> <span style = ""color:#E41A1C"">Republicans</span> have 2 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 32 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 28 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
1995-01-01T12:00:00Z,"<strong>1995</strong> <span style = ""color:#E41A1C"">Republicans</span> have 4 seats over a majority.","<strong>1995</strong> <span style = ""color:#E41A1C"">Republicans</span> have 4 seats over a majority.<table>
 <thead>
  <tr>
   <th style=""text-align:left;""> Party </th>
   <th style=""text-align:right;""> Seats </th>
  </tr>
 </thead>
<tbody>
  <tr>
   <td style=""text-align:left;""> Republican </td>
   <td style=""text-align:right;""> 34 </td>
  </tr>
  <tr>
   <td style=""text-align:left;""> Democrat </td>
   <td style=""text-align:right;""> 26 </td>
  </tr>
</tbody>
</table>",Democrat,0,NA,majority,NA,NA,NA
